id,title,lead,source,link,image,authors,about
37,"Polak zaginął w Niemczech. Policja: ""Może być w niebezpieczeństwie""","45-letni Polak zaginął podczas pobytu w Bergkamen (Nadrenia Północna-Westfalia) w Niemczech. Miejscową policję zaalarmowali bliscy mężczyzny, którzy ostatni raz mieli z nim kontakt 18 września. Dodano, że zaginiony może być w niebezpieczeństwie.",Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/swiat/polak-zaginal-w-niemczech-policja-moze-byc-w-niebezpieczenstwie,https://s.eurozet.pl/cbz/2026/01/24/41709ebf/814971-1920x1080-abe7af0d70.jpg,https://wiadomosci.radiozet.pl/Redakcja/laura-mlodochowska#person,"Niemcy, Zaginiecie, article, policja"
38,Tajemnicze zaginięcie 34-latka. Jego telefon ostatni raz logował się we Wrocławiu,Zaginął 34-letni Rafał Frątczak. Mężczyzna po raz ostatni był widziany w sklepie Żabka na wrocławskim osiedlu. Osoby mające jakiekolwiek informacje na temat zaginionego proszone są o niezwłoczny kontakt z policją.,Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/wroclaw/zaginal-34-letni-rafal-fratczak-jego-telefon-ostatni-raz-logowal-sie-we-wroclawiu,https://s.eurozet.pl/cbz/2026/01/26/3d90da83/887061-1920x1080-f90ad2ce26.png,https://wiadomosci.radiozet.pl/Redakcja/wiktoria-szydlo#person,"Dolny Śląsk, Wrocław, Zaginiecie, Zaginieni, dolnośląskie, policja"
39,Zaginiony Kuba nie żyje. Znaleziono ciało,"Nie żyje 16-letni Jakub. Policja w Tomaszowie Lubelskim poinformowała, że znaleziono ciało chłopca. Nastolatek zaginął w czwartek, 5 czerwca po południu.",Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/polska/tomaszow-lubelski-zaginiony-kuba-nie-zyje-znaleziono-cialo,https://s.eurozet.pl/cbz/2026/01/25/4aa137b3/875781-1920x1080-7f71dff66a.jpg,https://wiadomosci.radiozet.pl/Redakcja/blazej-makarewicz#person,"Dzieci, Poszukiwanie, Tomaszów Lubelski, Zaginieni, article, lubelskie"
40,Rodzina szuka zaginionego Krystiana. Wysłał jej takie wiadomości,"Jak poinformowała świebodzińska policja zaginął 17-letni Krystian Waligóra zamieszkały w Myszęcinie w woj. lubuskim. Możliwe, że nastolatek przebywa w Szczecinie. Policja udostępniła wizerunek oraz rysopis zaginionego. AKTUALIZACJA: Krystian Waligóra został odnaleziony. ",Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/polska/news-krystian-waligora-z-myszecina-zaginal-17-latek-moze-zmieniac-miejsca-pobytu,https://s.eurozet.pl/cbz/2026/01/28/0892aa11/1028621-1920x1080-0e9e506b31.jpg,https://wiadomosci.radiozet.pl/Redakcja/maksym-daniszewski#person,"Szczecin, Zachodniopomorskie, Zaginiecie, Zaginieni, article, lubuskie, policja"
41,Krzysztof Dymiński zaginął miesiąc temu. Poruszający wpis matki chłopca,"16-letni Krzysztof Dymiński zaginął pod koniec maja 2023 roku. Od tamtego czasu nie ma z nim kontaktu. Matka nastolatka opublikowała w sieci poruszający wpis. ""Synu, nie poddamy się i będziemy Cię szukać. Zrobimy wszystko, co w naszej mocy, bo bardzo Cię kochamy"" - napisała.",Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/polska/krzysztof-dyminski-zaginal-miesiac-temu-poruszajacy-wpis-matki-chlopca,https://s.eurozet.pl/cbz/2026/01/31/d98b0930/1141956-1920x1080-ff31891e8a.jpg,https://wiadomosci.radiozet.pl/Redakcja/blazej-makarewicz#person,"Dzieci, Warszawa, Zaginiecie, Zaginieni, policja"
42,"Patryk wziął walizkę i przepadł bez śladu. ""Zagrożenie dla zdrowia lub życia""","Zaginął 33-letni Patryk Kowalewski z Poznania. Mężczyzna był widziany ostatni raz w okolicach Dworca Głównego PKP w stolicy Wielkopolski. ""Nigdy wcześniej nie znikał ani nie zrywał kontaktu z bliskimi"" - napisano na profilu Gdziekolwiek jesteś w mediach społecznościowych.",Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/polska/patryk-kowalewski-z-poznania-zaginal-zagrozenie-dla-zdrowia-lub-zycia,https://s.eurozet.pl/cbz/2026/01/28/d7439223/999996-1920x1080-38d4fc9fff.jpg,https://wiadomosci.radiozet.pl/Redakcja/milosz-balcerzak#person,"Poszukiwanie, Poznań, Zaginiecie, article, policja"
43,Grzegorz nie wrócił do domu. Pilny komunikat w sprawie poszukiwań 38-latka,Grzegorz Wojciech Komorowski zaginął w Bydgoszczy. Mężczyzna ostatni raz był widziany w poniedziałek wieczorem. Bydgoskie Centrum Zarządzania Kryzysowego wydało komunikat o zaginięciu 38-latka.,Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/bydgoszcz/grzegorz-komorowski-zaginal-w-bydgoszczy-pilny-komunikat-w-sprawie-poszukiwan-38-latka,https://s.eurozet.pl/cbz/2026/01/28/f9ea3a21/996651-1920x1080-ded42f0da9.png,https://wiadomosci.radiozet.pl/Redakcja/lukasz-buczkowski#person,"Bydgoszcz, Poszukiwanie, Zaginiecie, article"
44,Adam nie wrócił na noc do domu. Co stało się z 16-latkiem z Bydgoszczy?,"Adam Hubert Borkowski zaginął w Bydgoszczy. 16-latek we wtorek wyszedł z domu i do tej pory nie wrócił. Policja prosi o kontakt osoby, które mają informacje mogące pomóc w ustaleniu, co stało się z zaginionym.",Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/bydgoszcz/adam-hubert-borkowski-zaginal-w-bydgoszczy-trwaja-poszukiwania-16-latka,https://s.eurozet.pl/cbz/2026/01/29/d798cf33/1068191-1920x1080-f32ae63e7a.jpg,https://wiadomosci.radiozet.pl/Redakcja/lukasz-buczkowski#person,"Bydgoszcz, Poszukiwanie, Zaginiecie"
45,"Legenda wśród legend. Mało kto wie, że jego syn zaginął na 2 lata",Marek Grechuta był jednym z najbardziej utalentowanych artystów polskiej sceny muzycznej. Przeżył jednak rodzinny dramat. Jego syn zniknął niemal z dnia na dzień i nie dawał znaków życia. Przez 2 lata odbywał pielgrzymkę duchową.,Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/kultura/legenda-wsrod-legend-malo-kto-wie-ze-syn-marka-grechuty-zaginal-na-2-lata,https://s.eurozet.pl/cbz/2026/01/28/7e615e8a/992006-1920x1080-1b89ea4018.jpg,"https://rozrywka.radiozet.pl/redakcja/patryk-gabrys#person, https://wiadomosci.radiozet.pl/Redakcja/patryk-gabrys#person","Zaginiecie, Zaginieni, article, muzyka"
46,Igor zaginął w Bydgoszczy. Trwają pilne poszukiwania 14-latka,"Igor Jankowski zaginął w Bydgoszczy. Policja prowadzi poszukiwania 14-latka i prosi o kontakt osoby, które mogą mieć jakiekolwiek informacje o miejscu jego pobytu.",Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/bydgoszcz/igor-jankowski-zaginal-w-bydgoszczy-policja-prowadzi-poszukiwania-14-latka,https://s.eurozet.pl/cbz/2026/01/29/13ed1854/1068436-1920x1080-4af16669ce.jpg,https://wiadomosci.radiozet.pl/Redakcja/lukasz-buczkowski#person,"Bydgoszcz, Poszukiwanie, Zaginiecie, policja"
47,Tajemnicze zniknięcie Grzegorza. Wydano komunikat o poszukiwaniach 49-latka,Grzegorz Kardasiak zaginął w Bydgoszczy. Bydgoskie Centrum Zarządzania Kryzysowego wydało komunikat o pilnych poszukiwaniach 49-latka.,Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/bydgoszcz/news-grzegorz-kardasiak-zaginal-w-bydgoszczy-wydano-komunikat-o-poszukiwaniach-49-latka,https://s.eurozet.pl/cbz/2026/01/28/c44a0659/1015651-1920x1080-5760b804f2.png,https://wiadomosci.radiozet.pl/Redakcja/lukasz-buczkowski#person,"Bydgoszcz, Poszukiwanie, Zaginiecie, article"
48,"Odnaleziono chłopca, który zaginął 8 lat temu. ""Prawdziwy cud""","25-latek, który został odnaleziony w amerykańskim stanie Teksas, został rozpoznany jako zaginiony przed ośmiu laty Rudy Farias. Mężczyzna ostatnio był widziany przez bliskich jako nastolatek. ",Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/swiat/odnaleziono-chlopca-ktory-zaginal-8-lat-temu-prawdziwy-cud,https://s.eurozet.pl/cbz/2026/01/31/c68ac816/1140581-1920x1080-019dd45150.jpg,https://wiadomosci.radiozet.pl/Redakcja/Piotr-Drabik#person,"Poszukiwanie, Szpital, Teksas, USA, Zaginiecie, policja, Śledztwo"
49,Emil pokłócił się z rodzicami i nie wrócił do domu. Pilny komunikat ws. poszukiwań,Emil Bielicki zaginął w Bydgoszczy. 32-latek wyszedł z domu we wtorek i do teraz nie ma z nim kontaktu. Wcześniej miał pokłócić się z rodzicami. Bydgoskie Centrum Zarządzania Kryzysowego opublikowało komunikat o poszukiwaniach mężczyzny.,Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/bydgoszcz/emil-bielicki-zaginal-w-bydgoszczy-pilny-komunikat-ws-poszukiwan,https://s.eurozet.pl/cbz/2026/01/28/9fe8be2a/982406-1920x1080-5bfb14b7cd.png,https://wiadomosci.radiozet.pl/Redakcja/lukasz-buczkowski#person,"Bydgoszcz, Poszukiwanie, Zaginiecie, article"
50,"Zaginął 14-letni Janek. Nie wrócił na noc ze ""spotkania z kolegą""",Policjanci z komisariatu w Nowym Porcie szukają 14-letniego Jana Iwańskiego z Gdańska. Chłopiec nie wrócił w czwartek na noc po wieczornym wyjściu na spotkanie z kolegą. Do tej pory nie ma z nim kontaktu.,Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/polska/news-jan-iwanski-zaginal-w-gdansku-14-latek-nie-wrocil-ze-spotkania-z-kolega,https://s.eurozet.pl/cbz/2026/01/28/672d3a59/1027266-1920x1080-094f888cc6.jpg,https://wiadomosci.radiozet.pl/Redakcja/bartlomiej-chudy#person,"Gdańsk, Poszukiwanie, Zaginiecie, Zaginione dziecko, article, policja"
51,Zaginął 15-letni Igor z Rząski. Jego telefon pozostaje nieaktywny,"Zaginął 15-letni Igor Tetłak z miejscowości Rząska w gminie Zabierzów w województwie małopolskim. Policja prosi osoby, które posiadają jakiekolwiek informacje o zaginionym o kontakt.",Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/polska/news-zaginal-15-letni-igor-tetlak-z-rzaski-gminie-zabierzow-w-wojewodztwie-malopolskim,https://s.eurozet.pl/cbz/2026/01/29/fcf1540d/1042616-1920x1080-997d4bbff9.png,https://wiadomosci.radiozet.pl/Redakcja/konrad-binczyk#person,"Zaginiecie, policja"
52,13-letni Mateusz zaginął. Wyszedł rano do szkoły ,Mateusz Janiczek zaginął. 13-latek z Piskorzowa (woj. dolnośląskie) wyszedł z domu 17 stycznia i do tej pory nie wrócił ani nie nawiązał kontaktu z rodziną.,Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/polska/mateusz-janiczek-zaginal-13-latek-wyszedl-do-szkoly,https://s.eurozet.pl/cbz/2026/01/31/1b9639e0/1175301-1920x1080-9af77e05f2.jpg,https://wiadomosci.radiozet.pl/Redakcja/magdalena-barszczak#person,"Dzieci, Zaginiecie, dolnośląskie"
53,Tomek pojechał na koncert i już nie wrócił. Ważny apel policji ws. 19-latka,"19-letni Tomek Włodarczyk pożegnał bliskich i 4 sierpnia wsiadł ze znajomymi w Głogowie do pociągu, którym mieli pojechać na koncert w Gorzowie Wielkopolskim. Dzień po wydarzeniu urwał się kontakt z nastolatkiem. Policja wydała w tej sprawie pilny komunikat.",Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/polska/tomasz-wlodarczyk-zaginal-19-latek-pojechal-na-koncert-i-nie-wrocil,https://s.eurozet.pl/cbz/2026/01/31/20a29883/1133231-1920x1080-3f813ab444.jpg,https://wiadomosci.radiozet.pl/Redakcja/bartlomiej-chudy#person,"Glogow, Gorzów Wlkp, Poszukiwanie, Zaginiecie, Zaginieni, article, koncert, policja"
54,Nie żyje zaginiony Damian,Damian Gębal nie żyje. 34-letni mężczyzna zaginął pod koniec stycznia w Warszawie. Jego matka przekazała w mediach społecznościowych tragiczną informację.,Eurozet. Sp. z o.o.,https://wiadomosci.radiozet.pl/polska/warszawa/damian-gebal-nie-zyje-34-latek-zaginal-pod-koniec-stycznia-w-warszawie,https://s.eurozet.pl/cbz/2026/01/29/3d7f3322/1070341-1920x1080-2e0f6c6068.jpg,https://wiadomosci.radiozet.pl/Redakcja/blazej-makarewicz#person,"Warszawa, Zaginiecie, Zaginieni, article, policja"
55,Zaginęła 16-letnia Marcela z Legnicy. Jest komunikat policji,Od wtorku do domu nie wróciła 16-letnia Marcela Żochowska. Policja z Legnicy opublikowała informacje na temat zaginięcia wraz z rysopisem nastolatki.,Onet,"https://www.onet.pl/informacje/onetwroclaw/zaginela-16-letnia-marcela-zochowska-z-legnicy-policja-apeluje/4djhmr4,79cfc278",https://ocdn.eu/pulscms-transforms/1/bfqk9kpTURBXy83NTQwOTRiNmM2NjE3M2VlNmQwOGM5MjVlNWYxNjZjMy5wbmeSlQMAAM0HgM0EOJMFzQSwzQJ03gADoTABoTEBoTPD,"Bartosz Węglarczyk, Dziennikarze Onet Wiadomości, Karolina Gawot","Policja, Policja policjanci policjant policjantka policjantki, Województwo dolnośląskie, Zaginięcie, article"
56,Słowacka policja szuka Polki. Zaginęła podczas wycieczki,69-letnia Polka zaginęła w centrum Koszyc — poinformowała słowacka policja. Seniorka wraz z grupą 30 innych turystów zwiedzała historyczne miasto. Ma wyłączony telefon komórkowy.,Onet,"https://www.onet.pl/turystyka/onetpodroze/polka-zaginela-w-centrum-koszyc-postawila-na-nogi-miejscowe-sluzby/lp4nwp5,07640b54",https://ocdn.eu/pulscms-transforms/1/6eyk9kpTURBXy9jZjk5NDU2NDNkYjY5YTYwMzc5YTg3ZGM2NmY2MjA3Zi5wbmeSlQMAAM0HgM0EOJMFzQSwzQJ03gADoTABoTEBoTPD,Tomasz Gdaniec,"Koszyce, Słowacja Słowak Słowaczka Słowacy, article"
57,Zaginęła 27-letnia Polka. Ostatni raz widziano ją w pobliżu Lotniska Chopina,"Na facebookowym profilu Komendy Powiatowej Policji w Kartuzach pojawiło się ogłoszenie. Policjanci poszukują 27-letniej Polki, którą ostatni raz widziano na Lotnisku Chopina w Warszawie. Kobieta ostatni raz kontaktowała się z rodziną 12 stycznia, a po 15 stycznia już nikt jej nie widział.",Onet,"https://www.onet.pl/turystyka/onetpodroze/zaginela-27-letnia-polka-ostatni-raz-widziano-ja-w-poblizu-lotniska-chopina/x5kdtrp,07640b54",https://ocdn.eu/pulscms-transforms/1/wtOk9kpTURBXy8yNzJmMDRlZWZiMjk5OTc5M2UyMTc2OThiMjczMmJmZC5qcGeSlQPM2s0C480RYM0Jx5MFzQSwzQJ03gADoTABoTEBoTPD,Dziennikarze Onet Podróże,"Okęcie (lotnisko im. Chopina w Warszawie), Zaginięcia"
58,14-latka wyszła z domu i nie wróciła. Gdańska policja prosi o pomoc,"W czwartek, 12 marca, 14-latka wyszła z mieszkania na terenie gdańskiej Olszynki i dotychczas nie powróciła ani nie skontaktowała się z rodziną lub bliskimi.",Wiadomości Onet,https://wiadomosci.onet.pl/trojmiasto/zaginela-wiktoria-wituszynska-szukaja-jej-policjanci-z-gdanska/ntez4gf,https://cdn.wiadomosci.onet.pl/1/UHXk9lBaHR0cHM6Ly9vY2RuLmV1L3B1bHNjbXMvTURBXy9kMzVlMjQ5MDBmNDc2NzMzZmQ3MTVjYTNhYzYxOGNhYS5wbmeTlQMAAM0HgM0EOJMFzQlgzQTslQfZjGh0dHBzOi8vY2RuLndpYWRvbW9zY2kub25ldC5wbC8xL3VicGs5azdhSFIwY0hNNkx5OWpaRzR1ZDJsaFpHOXRiM05qYVM1dmJtVjBMbkJzTDJsdFp5OXNiMmR2WDI5dVpYUmZkMmxoWkc5dGIzTmphUzV3Ym1lUmxRSUFaTVBEM2dBQ29UQUhvVEVFCMIA3gACoTAHoTEE,"Bartosz Węglarczyk, Tomasz Gdaniec","Policja, article"
59,Zaginęła. Potem zaczęły się przerażające telefony. Bliscy widzieli ciało,"Ta sprawa jest szczególna ze względu na fakt i formę kontaktu między ofiarą a jej bliskimi, gdyż raczej nie zdarza się, żeby rodzina otrzymywała regularne telefony od zaginionej osoby, w których ta zapewnia swoich bliskich o tym, że wszystko jest u niej w porządku i że niedługo powróci do domu. Tak właśnie było w tym przypadku – jednak okoliczności, jakie towarzyszyły owym rozmowom telefonicznym, nie pozwalały rodzinie uwierzyć w te zapewnienia...",Onet,"https://www.onet.pl/informacje/sprawykryminalne/zaginela-potem-zaczely-sie-przerazajace-telefony-bliscy-widzieli-cialo/pfdrp8t,30bc1058",https://ocdn.eu/pulscms-transforms/1/0JYk9kpTURBXy83YTkyMDM5MTQ3ZDI1YjQ5NTIyMjc3ZTU4MGNjZTI2ZC5qcGeSlQMAzQHZzQWgzQMqkwXNBLDNAnTeAAOhMAGhMQGhM8M,Gosia Szwarc,article
61,Zaginęła 17-letnia Martyna z Krakowa. Policja prosi o pomoc,17-letnia Martyna Kasinowicz zaginęła 8 lutego wieczorem po wyjściu z mieszkania na os. Centrum B w Krakowie. Od tamtej pory nie wróciła do domu ani nie skontaktowała się z rodziną. Policja publikuje rysopis i apeluje o pilny kontakt do Komisariatu Policji V pod numerem 47 83 52 916 lub na 112.,Onet,"https://www.onet.pl/informacje/krakowdlawas/zaginela-17-letnia-martyna-z-krakowa-policja-prosi-o-pomoc/jkev8kx,0666d3f1",https://ocdn.eu/pulscms-transforms/1/-M0k9kpTURBXy9jYmU0MjRlMDhkZGE3NjllMzQ5ZjFjOTk5NWM2OWI5Ni5wbmeSlQMAQM0DrM0CEZMFzQSwzQJ03gADoTABoTEBoTPD,Mirosław Haładyj,article
62,Policja znalazła samochód Magdaleny Majtyki. Wezwano kolejne służby,"Trwa akcja poszukiwawcza Magdaleny Majtyki. Policja poinformowała ""Wyborczą"", że samochód aktorki został odnaleziony w Biskupicach Oławskich — ok. 50 km od domu — jednak kobiety nie było w środku. Dodatkowo wezwana została kolejna pomoc, w tym Wodna Służba Ratownicza. Po południu w mediach pojawiła się informacja o znalezieniu ciała aktorki.",Onet,"https://www.onet.pl/styl-zycia/plejada/zaginela-magdalena-majtyka-policja-znalazla-samochod-i-wzywa-kolejne-sluzby/bt7prfc,0898b825",https://ocdn.eu/pulscms-transforms/1/I1ek9kpTURBXy80MDQ5ZjRmNjc4ZTViZWQ2NTFkMzk3NDgzMzJmM2Q4OS5wbmeSlQMAAM0GaM0DmpMFzQSwzQJ03gADoTABoTEBoTPD,"Kamila Glińska, Maja Krawczyk","Policja, Policja policjanci policjant policjantka policjantki, article"
63,Zaginęła 15-letnia Maja Boniek. Rodzina udostępniła jej ostatnią wiadomość,"Trwają poszukiwania 15-letniej Mai Boniek ze Starej Huty (woj. dolnośląskie). Nastolatka wyszła z domu 5 października i do dziś do niego nie wróciła. W dniu zaginięcia kontaktowała się z matką, wysyłając jej wiadomość, że będzie za 15 minut. Maja Boniek nie wzięła ze sobą rzeczy osobistych, a jej telefon pozostaje nieaktywny.",Onet,"https://www.onet.pl/informacje/onetwroclaw/zaginela-15-letnia-maja-boniek-napisala-matce-ze-wroci-za-kwadrans/h6sb13c,79cfc278",https://ocdn.eu/pulscms-transforms/1/eXak9kpTURBXy81YjI0MTljZTQ2MjU0ZjMzZjNkNDA4ZjgwNGY5Y2NjZi5wbmeSlQMAAM0HgM0EOJMFzQSwzQJ03gADoTABoTEBoTPD,"Bartosz Węglarczyk, Dziennikarze Onet Wiadomości","Nastolatkowie, Poszukiwany, poszukiwana, Zaginięcie, article"
64,"Magdalena Majtyka zaginęła. Trwają poszukiwania aktorki znanej z ""Na Wspólnej""",Znana z popularnych polskich seriali Magdalena Majtyka 4 marca zaginęła we Wrocławiu. Jej mąż opublikował w mediach społecznościowych poruszający apel o pomoc. Po południu 6 marca policja poinformowała o odnalezieniu w lecie ciała aktorki.,Onet,"https://www.onet.pl/styl-zycia/plejada/magdalena-majtyka-zaginela-trwaja-poszukiwania-aktorki-znanej-z-na-wspolnej/gebb4t2,0898b825",https://ocdn.eu/pulscms-transforms/1/EVYk9kpTURBXy81ZTk1NmUxNjUwYzE4M2NlYmQzYjE2NzVhZDc1MjcwMS5wbmeSlQMAAM0GaM0DmpMFzQSwzQJ03gADoTABoTEBoTPD,"Kamila Glińska, Paulina Guzowska","Na Wspólnej, Na Wspólnej (serial), Zaginięcia, article"
65,Zaginęła 66-letnia Małgorzata Kulesza. Policja prosi o pomoc,"Zaginiona ma 66 lat, ostatni raz widziana była 27 lutego bieżącego roku około godz. 8.00 na ulicy Garnizonowej w Dobrym Mieście. Szła w kierunku lasu w okolicach basenu miejskiego.",Onet,"https://www.onet.pl/informacje/olsztyncom/zaginela-66-letnia-malgorzata-kulesza-policja-prosi-o-pomoc/vee7pc0,30bc1058",https://ocdn.eu/pulscms-transforms/1/PkDk9kuTURBXy8wZTAxZGZkOC1hOGU2LTQ3ZTEtOTJhNC0zZjQ0ZWI3YTY4YjQuanBlZ5KVAwDMr80EsM0Co5MFzQSwzQJ03gADoTABoTEBoTPD,Łukasz Kozłowski,article
66,"Najpierw zaginęła matka, a rok później jej 11-letnia córka","22 listopada 1987 r., obowiązkowa dotąd Korrina nie pojawiła się w miejscu pracy, co było do niej zupełnie niepodobne. Szef kobiety, Bruce Clarkson, bardzo się zaniepokoił. Postanowił pojechać do jej domu i sprawdzić, czy na pewno nic jej się nie stało. Kiedy pojawił się na miejscu, zobaczył auto Korriny zaparkowane przed bramą wjazdową. Na masce pojazdu widać było krople rosy, co wskazywało, że stał tam przez całą noc. Właścicielki jednak nigdzie nie było. Jej mąż nie wiedział, co się z nią stało. Zwierzył się, że zeszłego wieczora bardzo się pokłócili. Zdenerwowana kobieta wybiegła z domu i dotąd nie wróciła.",Onet,"https://www.onet.pl/informacje/crimestory-2/najpierw-zaginela-matka-a-rok-pozniej-jej-11-letnia-corka/bb4ptvs,0666d3f1",https://ocdn.eu/pulscms-transforms/1/Ag7k9kpTURBXy8zNDE3OGQ4Zjk2NDQ5NzU4MDQ4MzA0ZmQyOGYwZGYzYi5qcGeSlQMAZc0CZs0BWZMFzQSwzQJ03gADoTABoTEBoTPD,Natalia Grochal,article
67,Pojechała na pielgrzymkę i zniknęła. Do dziś nie rozwikłano tej zagadki,"Wycieczka parafialna wróciła do Bełchatowa, jakby nic się nie stało. Rodzina zaginionej nie kryła goryczy. Bliscy Kazimiery mieli żal do księdza, złożyli zawiadomienie do prokuratury. Jednak prokuratura nie dopatrzyła się żadnych uchybień.",Onet,"https://www.onet.pl/styl-zycia/kobietaxl/pojechala-na-pielgrzymke-i-zniknela-do-dzis-nie-rozwiklano-tej-zagadki/tmjtxyj,30bc1058",https://ocdn.eu/pulscms-transforms/1/InCk9kuTURBXy9iOWQ0MTg4OS0wNzUwLTRhYWUtODMwOC1lOWUxM2Q2ZWMwMGIuanBlZ5KVAwACzQLfzQGdkwXNBLDNAnTeAAOhMAGhMQGhM8M,Magdalena Gorostiza,article
